Measure,Value,Relationship,First Update,Last Update,Treatment,Seed
Mean Source Stockpile,1.0394852827443728,Child Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1023
Resource Transfer Ratio,0.018047903862933815,Child Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1023
Relationship Frequency,0.12411783854166666,Child Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1023
Total Resource Shared,35349.54052399038,Nuclear Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1023
Relationship Incidence,3660384.0,Nuclear Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1023
Total Source Stockpile,3610806.426085674,Nuclear Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1023
Resource Transfer Rate,0.00965733117727276,Nuclear Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1023
Mean Source Stockpile,0.9864556358255512,Nuclear Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1023
Resource Transfer Ratio,0.009695016024468019,Nuclear Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1023
Relationship Frequency,0.24823567708333333,Nuclear Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1023
Total Resource Shared,383.09676339809675,Parent Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1023
Relationship Incidence,1830192.0,Parent Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1023
Total Source Stockpile,1708348.7774847797,Parent Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1023
Resource Transfer Rate,0.00020932053216170585,Parent Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1023
Mean Source Stockpile,0.9334259889043225,Parent Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1023
Resource Transfer Ratio,0.00022419945994549604,Parent Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1023
Relationship Frequency,0.12411783854166666,Parent Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1023
Total Resource Shared,57.37011869893591,Parent Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1023
Relationship Incidence,1066784.0,Parent Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1023
Total Source Stockpile,1706201.4511169214,Parent Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1023
Resource Transfer Rate,5.3778570637482293e-05,Parent Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1023
Mean Source Stockpile,1.5993879277500613,Parent Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1023
Resource Transfer Ratio,3.362333895943772e-05,Parent Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1023
Relationship Frequency,0.0723459201388889,Parent Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1023
Total Resource Shared,16550.77484115398,Nuclear Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1023
Relationship Incidence,2133568.0,Nuclear Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1023
Total Source Stockpile,3032170.2522956743,Nuclear Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1023
Resource Transfer Rate,0.007757322401326782,Nuclear Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1023
Mean Source Stockpile,1.4211734766811623,Nuclear Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1023
Resource Transfer Ratio,0.005428760025543385,Nuclear Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1023
Relationship Frequency,0.1446918402777778,Nuclear Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1023
Total Resource Shared,399.55110340250144,Non-nuclear Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1023
Relationship Incidence,3914544.0,Non-nuclear Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1023
Total Source Stockpile,5872971.078306954,Non-nuclear Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1023
Resource Transfer Rate,0.00010206836438739772,Non-nuclear Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1023
Mean Source Stockpile,1.500295073527582,Non-nuclear Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1023
Resource Transfer Ratio,6.802756519430026e-05,Non-nuclear Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1023
Relationship Frequency,0.2654720052083333,Non-nuclear Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1023
Total Resource Shared,16493.404722454972,Child Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1023
Relationship Incidence,1066784.0,Child Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1023
Total Source Stockpile,1325968.8011778353,Child Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1023
Resource Transfer Rate,0.015460866232016014,Child Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1023
Mean Source Stockpile,1.2429590256114034,Child Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1023
Resource Transfer Ratio,0.01228593598386933,Child Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1023
Relationship Frequency,0.0723459201388889,Child Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1023
Total Resource Shared,183.7616714831751,Non-nuclear Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1023
Relationship Incidence,810080.0,Non-nuclear Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1023
Total Source Stockpile,832737.5625364002,Non-nuclear Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1023
Resource Transfer Rate,0.0002268438567588079,Non-nuclear Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1023
Mean Source Stockpile,1.0279695370042468,Non-nuclear Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1023
Resource Transfer Ratio,0.00022062308424860454,Non-nuclear Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1023
Relationship Frequency,0.05493706597222222,Non-nuclear Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1023
Total Resource Shared,5.523454898522766,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1024
Relationship Incidence,14745536.0,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1024
Total Source Stockpile,23190877.228212845,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1024
Resource Transfer Rate,3.7458488443707746e-07,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1024
Mean Source Stockpile,1.572738843010715,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1024
Resource Transfer Ratio,2.381735511178656e-07,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1024
Relationship Frequency,1.0,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1024
Total Resource Shared,0.7977560114376459,Unrelated Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1024
Relationship Incidence,3708112.0,Unrelated Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1024
Total Source Stockpile,1852682.8139338095,Unrelated Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1024
Resource Transfer Rate,2.1513805716700191e-07,Unrelated Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1024
Mean Source Stockpile,0.4996296805311731,Unrelated Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1024
Resource Transfer Ratio,4.3059484436741885e-07,Unrelated Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1024
Relationship Frequency,0.25147353070108813,Unrelated Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1024
Total Resource Shared,0.9983225878757548,Child Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1024
Relationship Incidence,2316768.0,Child Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1024
Total Source Stockpile,6044325.302069957,Child Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1024
Resource Transfer Rate,4.309117649569378e-07,Child Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1024
Mean Source Stockpile,2.6089471634923984,Child Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1024
Resource Transfer Ratio,1.651668917693804e-07,Child Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1024
Relationship Frequency,0.15711656734621243,Child Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1024
Total Resource Shared,2.407340975397442,Nuclear Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1024
Relationship Incidence,4633536.0,Nuclear Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1024
Total Source Stockpile,9741347.84219028,Nuclear Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1024
Resource Transfer Rate,5.195472691692569e-07,Nuclear Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1024
Mean Source Stockpile,2.1023572153513603,Nuclear Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1024
Resource Transfer Ratio,2.4712600550557976e-07,Nuclear Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1024
Relationship Frequency,0.31423313469242486,Nuclear Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1024
Total Resource Shared,0.4686992674152205,Non-nuclear Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1024
Relationship Incidence,2846304.0,Non-nuclear Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1024
Total Source Stockpile,5694643.541538288,Non-nuclear Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1024
Resource Transfer Rate,1.6466943355847462e-07,Non-nuclear Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1024
Mean Source Stockpile,2.0007151525410807,Non-nuclear Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1024
Resource Transfer Ratio,8.230527958773466e-08,Non-nuclear Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1024
Relationship Frequency,0.19302818154592685,Non-nuclear Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1024
Total Resource Shared,1.1403412972220204,Non-nuclear Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1024
Relationship Incidence,1748096.0,Non-nuclear Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1024
Total Source Stockpile,3222615.0813852088,Non-nuclear Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1024
Resource Transfer Rate,6.523333370833297e-07,Non-nuclear Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1024
Mean Source Stockpile,1.8435000602857101,Non-nuclear Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1024
Resource Transfer Ratio,3.538557553127087e-07,Non-nuclear Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1024
Relationship Frequency,0.11855086176589308,Non-nuclear Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1024
Total Resource Shared,0.1360780135671245,Parent Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1024
Relationship Incidence,682616.0,Parent Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1024
Total Source Stockpile,1243705.9092033058,Parent Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1024
Resource Transfer Rate,1.9934782303245824e-07,Parent Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1024
Mean Source Stockpile,1.8219700522743474,Parent Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1024
Resource Transfer Ratio,1.0941332486354877e-07,Parent Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1024
Relationship Frequency,0.04629306116780021,Parent Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1024
Total Resource Shared,0.1360780135671245,Nuclear Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1024
Relationship Incidence,1365232.0,Nuclear Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1024
Total Source Stockpile,2474013.4803814455,Nuclear Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1024
Resource Transfer Rate,9.967391151622912e-08,Nuclear Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1024
Mean Source Stockpile,1.8121560880359129,Nuclear Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1024
Resource Transfer Ratio,5.500293638717505e-08,Nuclear Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1024
Relationship Frequency,0.09258612233560042,Nuclear Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1024
Total Resource Shared,1.4090183875216846,Parent Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1024
Relationship Incidence,2316768.0,Parent Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1024
Total Source Stockpile,3697022.5401291912,Parent Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1024
Resource Transfer Rate,6.081827733815749e-07,Parent Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1024
Mean Source Stockpile,1.5957672672141496,Parent Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1024
Resource Transfer Ratio,3.811223316112305e-07,Parent Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1024
Relationship Frequency,0.15711656734621243,Parent Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1024
Total Resource Shared,0.0,Child Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1024
Relationship Incidence,682616.0,Child Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1024
Total Source Stockpile,1230307.5711776204,Child Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1024
Resource Transfer Rate,0.0,Child Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1024
Mean Source Stockpile,1.8023421237967179,Child Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1024
Resource Transfer Ratio,0.0,Child Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1024
Relationship Frequency,0.04629306116780021,Child Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1024
Total Resource Shared,240223.80089507537,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1025
Relationship Incidence,14745472.0,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1025
Total Source Stockpile,11465091.529022848,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1025
Resource Transfer Rate,0.016291360554282385,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1025
Mean Source Stockpile,0.7775330304125123,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1025
Resource Transfer Ratio,0.02052262533082565,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1025
Relationship Frequency,1.0,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1025
Total Resource Shared,97929.4828707488,Non-nuclear Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1025
Relationship Incidence,5109440.0,Non-nuclear Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1025
Total Source Stockpile,4298811.7417545635,Non-nuclear Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1025
